approach,model,level,question_id,scoring,invocation_status,passed,detail
b2_rag_hybrid,gpt-4o-mini,L3,L3_q007_crowd_hotspots,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=5)
b2_rag_hybrid,gpt-4o,L3,L3_q007_crowd_hotspots,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=5)
b1_sql,gpt-4o-mini,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=24)
b1_sql,gpt-4o,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,False,"missing_keys=['04', '06', '07', '10', '11'] missing_numbers=[18358.0, 19003.0, 18323.0, 18397.0, 18440.0]"
b2_rag_cypher,gpt-4o-mini,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,False,"missing_keys=['04', '06', '07', '10', '11'] missing_numbers=[18040.0, 18039.0, 18029.0, 18032.0, 18036.0]"
b2_rag_cypher,gpt-4o,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,False,"missing_keys=['11', '13', '14', '16', '18'] missing_numbers=[18040.0, 18039.0, 18029.0, 18032.0, 18036.0]"
b2_rag_community,gpt-4o-mini,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,False,"missing_keys=['03', '06', '12', '13', '14'] missing_numbers=[18040.0, 18039.0, 18029.0, 18032.0, 18036.0]"
b2_rag_community,gpt-4o,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,False,"missing_keys=['03', '04', '06', '07', '10'] missing_numbers=[18040.0, 18039.0, 18029.0, 18032.0, 18036.0]"
b2_rag_hybrid,gpt-4o-mini,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,False,"missing_numbers=[18040.0, 18039.0, 18029.0, 18032.0, 18036.0]"
b2_rag_hybrid,gpt-4o,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,False,"missing_keys=['14', '16', '19', '20', '21'] missing_numbers=[18040.0, 18039.0, 18029.0, 18032.0, 18036.0]"
b1_sql,gpt-4o-mini,L4,L4_q001_compare_booths,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o,L4,L4_q001_compare_booths,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_cypher,gpt-4o-mini,L4,L4_q001_compare_booths,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_cypher,gpt-4o,L4,L4_q001_compare_booths,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_community,gpt-4o-mini,L4,L4_q001_compare_booths,structured_facts,ok,False,"missing=['average_headcount_ratio_nvidia_over_intel=1.4+-0.4_no_match (numbers_seen=[8.0, 2025.0, 206.0, 181.0])']"
b2_rag_community,gpt-4o,L4,L4_q001_compare_booths,structured_facts,ok,False,"missing=['average_headcount_ratio_nvidia_over_intel=1.4+-0.4_no_match (numbers_seen=[8.0, 2025.0])']"
b2_rag_hybrid,gpt-4o-mini,L4,L4_q001_compare_booths,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_hybrid,gpt-4o,L4,L4_q001_compare_booths,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q002_gate_flow_comparison,structured_facts,ok,False,missing=['gate_parkinglot_flow_approx=620.0+-150.0_no_match (numbers_seen=[2883.0])']
b1_sql,gpt-4o,L4,L4_q002_gate_flow_comparison,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_cypher,gpt-4o-mini,L4,L4_q002_gate_flow_comparison,structured_facts,ok,False,missing=['gate_parkinglot_flow_approx=620.0+-150.0_no_match (numbers_seen=[2883.0])']
b2_rag_cypher,gpt-4o,L4,L4_q002_gate_flow_comparison,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_community,gpt-4o-mini,L4,L4_q002_gate_flow_comparison,structured_facts,ok,False,"missing=['gate_mainentrance_flow_approx=2900.0+-400.0_no_match (numbers_seen=[8.0, 2025.0, 1561.0, 788.0, 773.0])', 'gate_parkinglot_flow_approx=620.0+-150.0_no_match (numbers_seen=[8.0, 2025.0, 1561.0, 788.0, 773.0])']"
b2_rag_community,gpt-4o,L4,L4_q002_gate_flow_comparison,structured_facts,ok,False,"missing=['gate_mainentrance_flow_approx=2900.0+-400.0_no_match (numbers_seen=[8.0, 2025.0, 929.0, 463.0, 466.0])', 'gate_parkinglot_flow_approx=620.0+-150.0_no_match (numbers_seen=[8.0, 2025.0, 929.0, 463.0, 466.0])']"
b2_rag_hybrid,gpt-4o-mini,L4,L4_q002_gate_flow_comparison,structured_facts,ok,False,"missing=['gate_parkinglot_flow_approx=620.0+-150.0_no_match (numbers_seen=[8.0, 2025.0, 2883.0, 929.0, 463.0])']"
b2_rag_hybrid,gpt-4o,L4,L4_q002_gate_flow_comparison,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_cypher,gpt-4o-mini,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_cypher,gpt-4o,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_community,gpt-4o-mini,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,False,"missing=['morning_total_approx=1200.0+-250.0_no_match (numbers_seen=[8.0, 2025.0])', 'evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[8.0, 2025.0])']"
b2_rag_community,gpt-4o,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,False,"missing=['morning_total_approx=1200.0+-250.0_no_match (numbers_seen=[8.0, 2025.0])', 'evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[8.0, 2025.0])']"
b2_rag_hybrid,gpt-4o-mini,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_hybrid,gpt-4o,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_cypher,gpt-4o-mini,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_cypher,gpt-4o,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_community,gpt-4o-mini,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_community,gpt-4o,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,False,"missing=['morning_keynote_avg_approx=450.0+-80.0_no_match (numbers_seen=[8.0, 2025.0])', 'afternoon_keynote_avg_approx=400.0+-80.0_no_match (numbers_seen=[8.0, 2025.0])']"
b2_rag_hybrid,gpt-4o-mini,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_hybrid,gpt-4o,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,True,all_1_facts_satisfied
b1_sql,gpt-4o,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,True,all_1_facts_satisfied
b2_rag_cypher,gpt-4o-mini,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,True,all_1_facts_satisfied
b2_rag_cypher,gpt-4o,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,True,all_1_facts_satisfied
b2_rag_community,gpt-4o-mini,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,False,"missing=[""most_extreme_location='KeynoteHall_Stage'_not_mentioned""]"
b2_rag_community,gpt-4o,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,True,all_1_facts_satisfied
b2_rag_hybrid,gpt-4o-mini,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,True,all_1_facts_satisfied
b2_rag_hybrid,gpt-4o,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,error,True,all_1_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,False,"missing=['evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[1408.0, 1475.0])']"
b1_sql,gpt-4o,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_cypher,gpt-4o-mini,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,False,"missing=['morning_total_approx=1200.0+-250.0_no_match (numbers_seen=[8.0, 2025.0])', 'evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[8.0, 2025.0])']"
b2_rag_cypher,gpt-4o,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,True,all_3_facts_satisfied
b2_rag_community,gpt-4o-mini,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,False,"missing=['morning_total_approx=1200.0+-250.0_no_match (numbers_seen=[1.0, 2025.0, 92.0, 107.0, 92.0])', 'evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[1.0, 2025.0, 92.0, 107.0, 92.0])']"
b2_rag_community,gpt-4o,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,False,"missing=['morning_total_approx=1200.0+-250.0_no_match (numbers_seen=[8.0, 2025.0])', 'evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[8.0, 2025.0])']"
b2_rag_hybrid,gpt-4o-mini,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,False,"missing=['morning_total_approx=1200.0+-250.0_no_match (numbers_seen=[92.0, 107.0, 47.0, 8.0, 13.0])', 'evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[92.0, 107.0, 47.0, 8.0, 13.0])']"
b2_rag_hybrid,gpt-4o,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,False,"missing=['morning_total_approx=1200.0+-250.0_no_match (numbers_seen=[286.0, 92.0, 107.0, 47.0, 53.0])', 'evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[286.0, 92.0, 107.0, 47.0, 53.0])']"
b1_sql,gpt-4o-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_cypher,gpt-4o-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_cypher,gpt-4o,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_community,gpt-4o-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_community,gpt-4o,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_hybrid,gpt-4o-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_hybrid,gpt-4o,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_cypher,gpt-4o-mini,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_cypher,gpt-4o,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_community,gpt-4o-mini,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_community,gpt-4o,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,True,all_2_facts_satisfied
b2_rag_hybrid,gpt-4o-mini,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,False,"missing=[""trend_keyword_a='morning'_not_mentioned"", ""trend_keyword_b='afternoon'_not_mentioned""]"
b2_rag_hybrid,gpt-4o,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o-mini,L5,L5_q001_summit_day_brief,rubric_coverage,ok,True,coverage=5/5=1.00 (threshold=0.6)
b1_sql,gpt-4o,L5,L5_q001_summit_day_brief,rubric_coverage,ok,True,coverage=4/5=0.80 (threshold=0.6)
b2_rag_cypher,gpt-4o-mini,L5,L5_q001_summit_day_brief,rubric_coverage,error,,error
b2_rag_cypher,gpt-4o,L5,L5_q001_summit_day_brief,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.6)
b2_rag_community,gpt-4o-mini,L5,L5_q001_summit_day_brief,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.6)
b2_rag_community,gpt-4o,L5,L5_q001_summit_day_brief,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.6)
b2_rag_hybrid,gpt-4o-mini,L5,L5_q001_summit_day_brief,rubric_coverage,error,False,coverage=0/5=0.00 (threshold=0.6)
b2_rag_hybrid,gpt-4o,L5,L5_q001_summit_day_brief,rubric_coverage,ok,True,coverage=4/5=0.80 (threshold=0.6)
b1_sql,gpt-4o-mini,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.6)
b1_sql,gpt-4o,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,True,coverage=4/5=0.80 (threshold=0.6)
b2_rag_cypher,gpt-4o-mini,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,error,,error
b2_rag_cypher,gpt-4o,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.6)
b2_rag_community,gpt-4o-mini,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.6)
b2_rag_community,gpt-4o,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.6)
b2_rag_hybrid,gpt-4o-mini,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,error,False,coverage=1/5=0.20 (threshold=0.6)
b2_rag_hybrid,gpt-4o,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,True,coverage=4/5=0.80 (threshold=0.6)
b1_sql,gpt-4o-mini,L5,L5_q003_staffing_brief,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.5)
b1_sql,gpt-4o,L5,L5_q003_staffing_brief,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.5)
b2_rag_cypher,gpt-4o-mini,L5,L5_q003_staffing_brief,rubric_coverage,error,,error
b2_rag_cypher,gpt-4o,L5,L5_q003_staffing_brief,rubric_coverage,ok,False,coverage=2/5=0.40 (threshold=0.5)
b2_rag_community,gpt-4o-mini,L5,L5_q003_staffing_brief,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q003_staffing_brief,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.5)
b2_rag_hybrid,gpt-4o-mini,L5,L5_q003_staffing_brief,rubric_coverage,error,False,coverage=2/5=0.40 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q003_staffing_brief,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.5)
b1_sql,gpt-4o-mini,L5,L5_q004_security_attention_report,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b1_sql,gpt-4o,L5,L5_q004_security_attention_report,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b2_rag_cypher,gpt-4o-mini,L5,L5_q004_security_attention_report,rubric_coverage,error,,error
b2_rag_cypher,gpt-4o,L5,L5_q004_security_attention_report,rubric_coverage,ok,True,coverage=4/4=1.00 (threshold=0.5)
b2_rag_community,gpt-4o-mini,L5,L5_q004_security_attention_report,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q004_security_attention_report,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_hybrid,gpt-4o-mini,L5,L5_q004_security_attention_report,rubric_coverage,error,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q004_security_attention_report,rubric_coverage,ok,True,coverage=4/4=1.00 (threshold=0.5)
b1_sql,gpt-4o-mini,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,error,,error
b1_sql,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b2_rag_cypher,gpt-4o-mini,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,error,,error
b2_rag_cypher,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_community,gpt-4o-mini,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_hybrid,gpt-4o-mini,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,error,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,error,False,coverage=1/4=0.25 (threshold=0.5)
b1_sql,gpt-4o-mini,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.4)
b1_sql,gpt-4o,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.4)
b2_rag_cypher,gpt-4o-mini,L5,L5_q006_how_did_the_day_go,rubric_coverage,error,,error
b2_rag_cypher,gpt-4o,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,True,coverage=2/5=0.40 (threshold=0.4)
b2_rag_community,gpt-4o-mini,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.4)
b2_rag_community,gpt-4o,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.4)
b2_rag_hybrid,gpt-4o-mini,L5,L5_q006_how_did_the_day_go,rubric_coverage,error,False,coverage=1/5=0.20 (threshold=0.4)
b2_rag_hybrid,gpt-4o,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.4)
b1_sql,gpt-4o-mini,L5,L5_q007_security_team_handoff,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b1_sql,gpt-4o,L5,L5_q007_security_team_handoff,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_cypher,gpt-4o-mini,L5,L5_q007_security_team_handoff,rubric_coverage,error,,error
b2_rag_cypher,gpt-4o,L5,L5_q007_security_team_handoff,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_community,gpt-4o-mini,L5,L5_q007_security_team_handoff,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q007_security_team_handoff,rubric_coverage,ok,False,coverage=0/4=0.00 (threshold=0.5)
b2_rag_hybrid,gpt-4o-mini,L5,L5_q007_security_team_handoff,rubric_coverage,error,False,coverage=0/4=0.00 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q007_security_team_handoff,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b1_sql,gpt-4o-mini,L5,L5_q008_what_should_change,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.4)
b1_sql,gpt-4o,L5,L5_q008_what_should_change,rubric_coverage,ok,False,coverage=0/4=0.00 (threshold=0.4)
b2_rag_cypher,gpt-4o-mini,L5,L5_q008_what_should_change,rubric_coverage,error,,error
b2_rag_cypher,gpt-4o,L5,L5_q008_what_should_change,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.4)
b2_rag_community,gpt-4o-mini,L5,L5_q008_what_should_change,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.4)
b2_rag_community,gpt-4o,L5,L5_q008_what_should_change,rubric_coverage,ok,False,coverage=0/4=0.00 (threshold=0.4)
b2_rag_hybrid,gpt-4o-mini,L5,L5_q008_what_should_change,rubric_coverage,error,False,coverage=1/4=0.25 (threshold=0.4)
b2_rag_hybrid,gpt-4o,L5,L5_q008_what_should_change,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.4)
