run,approach,model,level,question_id,duration_ms,llm_calls,total_tokens,passed
sprint2_full,b2_rag_cypher,gpt-4o,L2,L2_q002_avg_headcount_foodcourt_lunch,2791,2,1393,True
sprint2_full,b2_rag_cypher,gpt-4o,L2,L2_q003_avg_confidence_all_events,2582,2,1331,False
sprint2_full,b2_rag_cypher,gpt-4o,L2,L2_q004_low_confidence_events_count,2116,2,1341,False
sprint2_full,b2_rag_cypher,gpt-4o,L2,L2_q005_net_person_flow_main_entrance,2853,2,1485,True
sprint2_full,b2_rag_cypher,gpt-4o,L2,L2_q006_busiest_moment_nvidia,2764,2,1385,False
sprint2_full,b2_rag_cypher,gpt-4o,L2,L2_q007_low_confidence_detections,2716,2,1315,False
sprint2_full,b2_rag_cypher,gpt-4o,L2,L2_q008_lunch_crowd_food_court,2630,2,1341,False
sprint2_full,b2_rag_cypher,gpt-4o,L3,L3_q001_peak_per_booth,3069,2,1450,True
sprint2_full,b2_rag_cypher,gpt-4o,L3,L3_q002_event_counts_by_type,2595,2,1403,False
sprint2_full,b2_rag_cypher,gpt-4o,L3,L3_q003_hourly_person_entry_main_entrance,4646,2,2023,True
sprint2_full,b2_rag_cypher,gpt-4o,L3,L3_q004_avg_headcount_per_crowd_camera,2474,2,1517,True
sprint2_full,b2_rag_cypher,gpt-4o,L3,L3_q005_top3_hours_by_crowd_activity,3497,2,1521,False
sprint2_full,b2_rag_cypher,gpt-4o,L3,L3_q006_arrival_pattern_main_gate,4786,3,3194,False
sprint2_full,b2_rag_cypher,gpt-4o,L3,L3_q007_crowd_hotspots,3047,2,1521,True
sprint2_full,b2_rag_cypher,gpt-4o,L3,L3_q008_event_volume_by_hour,4747,2,1883,False
sprint2_full,b2_rag_cypher,gpt-4o,L4,L4_q001_compare_booths,5832,2,1806,True
sprint2_full,b2_rag_cypher,gpt-4o,L4,L4_q002_gate_flow_comparison,3777,2,1535,True
sprint2_full,b2_rag_cypher,gpt-4o,L4,L4_q003_morning_vs_evening_main_entrance,5231,2,1899,True
sprint2_full,b2_rag_cypher,gpt-4o,L4,L4_q004_keynote_morning_vs_afternoon,4093,2,1702,True
sprint2_full,b2_rag_cypher,gpt-4o,L4,L4_q005_highest_peak_to_baseline_ratio,7726,3,3437,True
sprint2_full,b2_rag_cypher,gpt-4o,L4,L4_q006_morning_vs_evening_rush,5120,2,1771,True
sprint2_full,b2_rag_cypher,gpt-4o,L4,L4_q007_nvidia_vs_intel_booth_attraction,4425,2,1711,True
sprint2_full,b2_rag_cypher,gpt-4o,L4,L4_q008_keynote_attendance_dropoff,4218,2,1389,True
sprint2_full,b2_rag_cypher,gpt-4o,L5,L5_q001_summit_day_brief,26893,3,5124,True
sprint2_full,b2_rag_cypher,gpt-4o,L5,L5_q002_nvidia_booth_timeline,5120,2,2270,True
sprint2_full,b2_rag_cypher,gpt-4o,L5,L5_q003_staffing_brief,11974,3,4660,False
sprint2_full,b2_rag_cypher,gpt-4o,L5,L5_q004_security_attention_report,11389,3,6947,True
sprint2_full,b2_rag_cypher,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,14099,3,7162,False
sprint2_full,b2_rag_cypher,gpt-4o,L5,L5_q006_how_did_the_day_go,10880,3,7709,True
sprint2_full,b2_rag_cypher,gpt-4o,L5,L5_q007_security_team_handoff,10040,3,3780,False
sprint2_full,b2_rag_cypher,gpt-4o,L5,L5_q008_what_should_change,16588,3,7320,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q001_car_entry_count_at_gate01,3022,2,1353,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q002_car_entry_count_at_parkinglot,3993,2,1361,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q003_person_entry_at_keynote_door,3168,2,1371,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q004_total_events_in_summit_day,2015,2,1316,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q005_distinct_object_ids_at_main_entrance,2888,2,1374,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q006_active_cameras_during_keynote,3325,2,2323,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q007_cars_into_parking_lot,2984,2,1330,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q008_people_through_main_gate,3070,2,1379,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L1,L1_q009_total_cameras_at_venue,1736,2,1182,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L2,L2_q001_peak_headcount_nvidia_booth,3379,2,1426,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L2,L2_q002_avg_headcount_foodcourt_lunch,4611,2,1391,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L2,L2_q003_avg_confidence_all_events,2837,2,1328,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L2,L2_q004_low_confidence_events_count,2457,2,1344,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L2,L2_q005_net_person_flow_main_entrance,3548,2,1444,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L2,L2_q006_busiest_moment_nvidia,2377,2,1302,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L2,L2_q007_low_confidence_detections,2526,2,1316,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L2,L2_q008_lunch_crowd_food_court,5301,3,2738,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L3,L3_q001_peak_per_booth,4395,2,1657,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L3,L3_q002_event_counts_by_type,4027,2,2387,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L3,L3_q003_hourly_person_entry_main_entrance,8050,2,2115,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L3,L3_q004_avg_headcount_per_crowd_camera,3997,2,1516,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L3,L3_q005_top3_hours_by_crowd_activity,3688,2,1512,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L3,L3_q006_arrival_pattern_main_gate,2684,2,1365,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L3,L3_q007_crowd_hotspots,3673,2,1499,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L3,L3_q008_event_volume_by_hour,3482,2,1860,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L4,L4_q001_compare_booths,6243,2,1799,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L4,L4_q002_gate_flow_comparison,3902,2,1517,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L4,L4_q003_morning_vs_evening_main_entrance,5617,2,1728,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L4,L4_q004_keynote_morning_vs_afternoon,4554,2,1792,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L4,L4_q005_highest_peak_to_baseline_ratio,7022,2,1802,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L4,L4_q006_morning_vs_evening_rush,9114,2,1914,False
sprint2_full,b2_rag_cypher,gpt-4o-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,10363,3,4771,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L4,L4_q008_keynote_attendance_dropoff,4395,2,1393,True
sprint2_full,b2_rag_cypher,gpt-4o-mini,L5,L5_q001_summit_day_brief,16808,2,3665,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L5,L5_q002_nvidia_booth_timeline,13822,1,1194,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L5,L5_q003_staffing_brief,6561,2,2758,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L5,L5_q004_security_attention_report,15038,2,3514,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L5,L5_q005_keynote_hall_lifecycle,14184,2,3374,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L5,L5_q006_how_did_the_day_go,14956,2,3187,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L5,L5_q007_security_team_handoff,11609,2,3028,
sprint2_full,b2_rag_cypher,gpt-4o-mini,L5,L5_q008_what_should_change,19174,2,3269,
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q001_car_entry_count_at_gate01,3175,2,1698,False
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q002_car_entry_count_at_parkinglot,2766,2,1706,False
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q003_person_entry_at_keynote_door,3011,2,1731,False
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q004_total_events_in_summit_day,2507,2,1688,False
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q005_distinct_object_ids_at_main_entrance,3847,2,1725,False
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q006_active_cameras_during_keynote,2865,2,1736,True
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q007_cars_into_parking_lot,4407,2,1682,False
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q008_people_through_main_gate,3583,2,1715,True
sprint2_full,b2_rag_hybrid,gpt-4o,L1,L1_q009_total_cameras_at_venue,2046,2,1620,True
sprint2_full,b2_rag_hybrid,gpt-4o,L2,L2_q001_peak_headcount_nvidia_booth,3677,2,1720,False
sprint2_full,b2_rag_hybrid,gpt-4o,L2,L2_q002_avg_headcount_foodcourt_lunch,14269,2,1756,False
sprint2_full,b2_rag_hybrid,gpt-4o,L2,L2_q003_avg_confidence_all_events,2682,2,1658,False
sprint2_full,b2_rag_hybrid,gpt-4o,L2,L2_q004_low_confidence_events_count,2190,2,1659,False
sprint2_full,b2_rag_hybrid,gpt-4o,L2,L2_q005_net_person_flow_main_entrance,2686,2,1790,True
sprint2_full,b2_rag_hybrid,gpt-4o,L2,L2_q006_busiest_moment_nvidia,6859,2,1716,True
sprint2_full,b2_rag_hybrid,gpt-4o,L2,L2_q007_low_confidence_detections,2736,2,1639,False
sprint2_full,b2_rag_hybrid,gpt-4o,L2,L2_q008_lunch_crowd_food_court,4068,2,1740,False
sprint2_full,b2_rag_hybrid,gpt-4o,L3,L3_q001_peak_per_booth,2941,2,1783,True
sprint2_full,b2_rag_hybrid,gpt-4o,L3,L3_q002_event_counts_by_type,3148,2,1732,False
sprint2_full,b2_rag_hybrid,gpt-4o,L3,L3_q003_hourly_person_entry_main_entrance,5456,2,2308,True
sprint2_full,b2_rag_hybrid,gpt-4o,L3,L3_q004_avg_headcount_per_crowd_camera,3468,2,1886,True
sprint2_full,b2_rag_hybrid,gpt-4o,L3,L3_q005_top3_hours_by_crowd_activity,3116,2,1826,False
sprint2_full,b2_rag_hybrid,gpt-4o,L3,L3_q006_arrival_pattern_main_gate,4479,2,1786,False
sprint2_full,b2_rag_hybrid,gpt-4o,L3,L3_q007_crowd_hotspots,4249,2,1861,True
sprint2_full,b2_rag_hybrid,gpt-4o,L3,L3_q008_event_volume_by_hour,4605,2,2257,False
sprint2_full,b2_rag_hybrid,gpt-4o,L4,L4_q001_compare_booths,4710,2,2059,True
sprint2_full,b2_rag_hybrid,gpt-4o,L4,L4_q002_gate_flow_comparison,4279,2,1849,True
sprint2_full,b2_rag_hybrid,gpt-4o,L4,L4_q003_morning_vs_evening_main_entrance,5721,2,2019,True
sprint2_full,b2_rag_hybrid,gpt-4o,L4,L4_q004_keynote_morning_vs_afternoon,5427,2,1941,True
sprint2_full,b2_rag_hybrid,gpt-4o,L4,L4_q005_highest_peak_to_baseline_ratio,8569,3,3838,True
sprint2_full,b2_rag_hybrid,gpt-4o,L4,L4_q006_morning_vs_evening_rush,4851,2,1830,False
sprint2_full,b2_rag_hybrid,gpt-4o,L4,L4_q007_nvidia_vs_intel_booth_attraction,6143,2,1869,True
sprint2_full,b2_rag_hybrid,gpt-4o,L4,L4_q008_keynote_attendance_dropoff,4321,2,1767,True
sprint2_full,b2_rag_hybrid,gpt-4o,L5,L5_q001_summit_day_brief,25949,3,5502,True
sprint2_full,b2_rag_hybrid,gpt-4o,L5,L5_q002_nvidia_booth_timeline,6553,2,2559,True
sprint2_full,b2_rag_hybrid,gpt-4o,L5,L5_q003_staffing_brief,19885,3,4643,False
sprint2_full,b2_rag_hybrid,gpt-4o,L5,L5_q004_security_attention_report,11109,3,5328,True
sprint2_full,b2_rag_hybrid,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,15667,3,4132,False
sprint2_full,b2_rag_hybrid,gpt-4o,L5,L5_q006_how_did_the_day_go,14023,3,5241,False
sprint2_full,b2_rag_hybrid,gpt-4o,L5,L5_q007_security_team_handoff,15326,3,4251,True
sprint2_full,b2_rag_hybrid,gpt-4o,L5,L5_q008_what_should_change,10431,3,5494,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q001_car_entry_count_at_gate01,3992,2,1739,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q002_car_entry_count_at_parkinglot,4360,2,1746,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q003_person_entry_at_keynote_door,3330,2,1760,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q004_total_events_in_summit_day,4592,2,1709,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q005_distinct_object_ids_at_main_entrance,4143,2,1745,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q006_active_cameras_during_keynote,9011,3,3038,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q007_cars_into_parking_lot,3681,2,1648,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q008_people_through_main_gate,4095,2,1751,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L1,L1_q009_total_cameras_at_venue,2765,2,1654,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L2,L2_q001_peak_headcount_nvidia_booth,4513,2,2204,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L2,L2_q002_avg_headcount_foodcourt_lunch,4740,2,1778,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L2,L2_q003_avg_confidence_all_events,3197,2,1661,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L2,L2_q004_low_confidence_events_count,3334,2,1695,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L2,L2_q005_net_person_flow_main_entrance,3531,2,1776,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L2,L2_q006_busiest_moment_nvidia,4375,2,1693,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L2,L2_q007_low_confidence_detections,2950,2,1640,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L2,L2_q008_lunch_crowd_food_court,6158,3,3090,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L3,L3_q001_peak_per_booth,7843,2,1922,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L3,L3_q002_event_counts_by_type,6227,3,3030,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L3,L3_q003_hourly_person_entry_main_entrance,7334,2,2402,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L3,L3_q004_avg_headcount_per_crowd_camera,5667,2,1852,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L3,L3_q005_top3_hours_by_crowd_activity,4615,2,1811,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L3,L3_q006_arrival_pattern_main_gate,4079,2,1757,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L3,L3_q007_crowd_hotspots,4253,2,1860,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L3,L3_q008_event_volume_by_hour,7555,2,2391,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L4,L4_q001_compare_booths,9112,2,2011,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L4,L4_q002_gate_flow_comparison,5348,2,1839,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L4,L4_q003_morning_vs_evening_main_entrance,5442,2,2004,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L4,L4_q004_keynote_morning_vs_afternoon,6249,2,2016,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L4,L4_q005_highest_peak_to_baseline_ratio,8944,2,2067,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L4,L4_q006_morning_vs_evening_rush,6207,2,1900,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,5535,2,2573,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L4,L4_q008_keynote_attendance_dropoff,6081,2,1788,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L5,L5_q001_summit_day_brief,24064,3,4754,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L5,L5_q002_nvidia_booth_timeline,5627,2,1949,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L5,L5_q003_staffing_brief,10731,3,3613,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L5,L5_q004_security_attention_report,21250,3,4503,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L5,L5_q005_keynote_hall_lifecycle,11350,2,2279,True
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L5,L5_q006_how_did_the_day_go,17612,3,3879,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L5,L5_q007_security_team_handoff,16165,3,3658,False
sprint2_full,b2_rag_hybrid,gpt-4o-mini,L5,L5_q008_what_should_change,17323,3,4029,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q001_car_entry_count_at_gate01,11571,1,2318,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q002_car_entry_count_at_parkinglot,5733,1,1626,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q003_person_entry_at_keynote_door,6771,1,1760,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q004_total_events_in_summit_day,33306,1,3427,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q005_distinct_object_ids_at_main_entrance,15769,1,2439,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q006_active_cameras_during_keynote,26010,1,4127,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q007_cars_into_parking_lot,6553,1,1593,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q008_people_through_main_gate,15358,1,2596,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L1,L1_q009_total_cameras_at_venue,14965,1,2699,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L2,L2_q001_peak_headcount_nvidia_booth,34001,1,2265,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L2,L2_q002_avg_headcount_foodcourt_lunch,8192,1,1827,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L2,L2_q003_avg_confidence_all_events,11467,1,1749,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L2,L2_q004_low_confidence_events_count,13038,1,1909,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L2,L2_q005_net_person_flow_main_entrance,15026,1,2229,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L2,L2_q006_busiest_moment_nvidia,13956,1,2332,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L2,L2_q007_low_confidence_detections,9316,1,1893,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L2,L2_q008_lunch_crowd_food_court,11893,1,2130,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L3,L3_q001_peak_per_booth,11573,1,2124,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L3,L3_q002_event_counts_by_type,27834,1,3564,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L3,L3_q003_hourly_person_entry_main_entrance,11878,1,2235,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L3,L3_q004_avg_headcount_per_crowd_camera,20778,1,3201,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L3,L3_q005_top3_hours_by_crowd_activity,26930,1,2545,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L3,L3_q006_arrival_pattern_main_gate,26513,1,2856,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L3,L3_q007_crowd_hotspots,24166,1,2696,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L3,L3_q008_event_volume_by_hour,14849,1,2312,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L4,L4_q001_compare_booths,10751,1,1999,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L4,L4_q002_gate_flow_comparison,14110,1,2378,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L4,L4_q003_morning_vs_evening_main_entrance,17407,1,2445,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L4,L4_q004_keynote_morning_vs_afternoon,13312,1,2453,False
sprint2_gpt5_fix,b2_rag_community,gpt-5,L4,L4_q005_highest_peak_to_baseline_ratio,14525,1,2283,True
sprint2_gpt5_fix,b2_rag_community,gpt-5,L4,L4_q006_morning_vs_evening_rush,11055,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L4,L4_q007_nvidia_vs_intel_booth_attraction,11789,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L4,L4_q008_keynote_attendance_dropoff,11588,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L5,L5_q001_summit_day_brief,11869,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L5,L5_q002_nvidia_booth_timeline,13522,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L5,L5_q003_staffing_brief,11969,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L5,L5_q004_security_attention_report,12003,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L5,L5_q005_keynote_hall_lifecycle,12801,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L5,L5_q006_how_did_the_day_go,12698,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L5,L5_q007_security_team_handoff,13093,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5,L5,L5_q008_what_should_change,11918,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q001_car_entry_count_at_gate01,6486,1,1513,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q002_car_entry_count_at_parkinglot,10134,1,1625,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q003_person_entry_at_keynote_door,8805,1,1731,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q004_total_events_in_summit_day,16765,1,2803,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q005_distinct_object_ids_at_main_entrance,12286,1,1876,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q006_active_cameras_during_keynote,24574,1,3061,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q007_cars_into_parking_lot,9522,1,1733,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q008_people_through_main_gate,8395,1,1669,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L1,L1_q009_total_cameras_at_venue,13311,1,1964,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L2,L2_q001_peak_headcount_nvidia_booth,10105,1,1694,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L2,L2_q002_avg_headcount_foodcourt_lunch,8908,1,1759,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L2,L2_q003_avg_confidence_all_events,14232,1,1906,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L2,L2_q004_low_confidence_events_count,14213,1,1709,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L2,L2_q005_net_person_flow_main_entrance,13223,1,1885,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L2,L2_q006_busiest_moment_nvidia,10004,1,1867,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L2,L2_q007_low_confidence_detections,13209,1,1815,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L2,L2_q008_lunch_crowd_food_court,11366,1,1887,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L3,L3_q001_peak_per_booth,9726,1,1710,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L3,L3_q002_event_counts_by_type,18634,1,2125,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L3,L3_q003_hourly_person_entry_main_entrance,11597,1,1727,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L3,L3_q004_avg_headcount_per_crowd_camera,21196,1,2567,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L3,L3_q005_top3_hours_by_crowd_activity,19663,1,2488,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L3,L3_q006_arrival_pattern_main_gate,17488,1,2469,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L3,L3_q007_crowd_hotspots,25087,1,3099,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L3,L3_q008_event_volume_by_hour,20683,1,2587,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L4,L4_q001_compare_booths,8858,1,1690,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L4,L4_q002_gate_flow_comparison,10261,1,1852,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L4,L4_q003_morning_vs_evening_main_entrance,16180,1,2184,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L4,L4_q004_keynote_morning_vs_afternoon,12902,1,2070,False
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L4,L4_q005_highest_peak_to_baseline_ratio,17716,1,2322,True
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L4,L4_q006_morning_vs_evening_rush,13428,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,12491,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L4,L4_q008_keynote_attendance_dropoff,12364,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L5,L5_q001_summit_day_brief,11064,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L5,L5_q002_nvidia_booth_timeline,10861,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L5,L5_q003_staffing_brief,11790,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L5,L5_q004_security_attention_report,11545,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L5,L5_q005_keynote_hall_lifecycle,11358,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L5,L5_q006_how_did_the_day_go,11978,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L5,L5_q007_security_team_handoff,12299,0,0,
sprint2_gpt5_fix,b2_rag_community,gpt-5-mini,L5,L5_q008_what_should_change,11731,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q001_car_entry_count_at_gate01,9172,2,3034,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q002_car_entry_count_at_parkinglot,9626,2,3040,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q003_person_entry_at_keynote_door,11365,2,3306,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q004_total_events_in_summit_day,10750,2,3217,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q005_distinct_object_ids_at_main_entrance,16588,2,3672,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q006_active_cameras_during_keynote,14540,2,3660,True
