approach,model,level,question_id,scoring,invocation_status,passed,detail
b2_rag_hybrid,gpt-4o,L5,L5_q001_summit_day_brief,rubric_coverage,ok,True,coverage=4/5=0.80 (threshold=0.6)
b2_rag_cypher,gpt-4o,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,True,coverage=4/5=0.80 (threshold=0.6)
b2_rag_community,gpt-4o,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.6)
b2_rag_hybrid,gpt-4o,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.6)
b2_rag_cypher,gpt-4o,L5,L5_q003_staffing_brief,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q003_staffing_brief,rubric_coverage,ok,False,coverage=2/5=0.40 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q003_staffing_brief,rubric_coverage,ok,False,coverage=2/5=0.40 (threshold=0.5)
b2_rag_cypher,gpt-4o,L5,L5_q004_security_attention_report,rubric_coverage,error,,error
b2_rag_community,gpt-4o,L5,L5_q004_security_attention_report,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q004_security_attention_report,rubric_coverage,error,True,coverage=3/4=0.75 (threshold=0.5)
b2_rag_cypher,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b2_rag_cypher,gpt-4o,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,True,coverage=2/5=0.40 (threshold=0.4)
b2_rag_community,gpt-4o,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,True,coverage=2/5=0.40 (threshold=0.4)
b2_rag_hybrid,gpt-4o,L5,L5_q006_how_did_the_day_go,rubric_coverage,error,False,coverage=1/5=0.20 (threshold=0.4)
b2_rag_cypher,gpt-4o,L5,L5_q007_security_team_handoff,rubric_coverage,error,,error
b2_rag_community,gpt-4o,L5,L5_q007_security_team_handoff,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q007_security_team_handoff,rubric_coverage,error,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_cypher,gpt-4o,L5,L5_q008_what_should_change,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.4)
b2_rag_community,gpt-4o,L5,L5_q008_what_should_change,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.4)
b2_rag_hybrid,gpt-4o,L5,L5_q008_what_should_change,rubric_coverage,error,False,coverage=1/4=0.25 (threshold=0.4)
b2_rag_cypher,gpt-4o,L5,L5_q009_community_pattern_analysis,rubric_coverage,ok,False,coverage=1/3=0.33 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q009_community_pattern_analysis,rubric_coverage,ok,False,coverage=0/3=0.00 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q009_community_pattern_analysis,rubric_coverage,ok,False,coverage=1/3=0.33 (threshold=0.5)
b2_rag_cypher,gpt-4o,L5,L5_q010_temporal_flow_narrative,rubric_coverage,ok,True,coverage=2/5=0.40 (threshold=0.4)
b2_rag_community,gpt-4o,L5,L5_q010_temporal_flow_narrative,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.4)
b2_rag_hybrid,gpt-4o,L5,L5_q010_temporal_flow_narrative,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.4)
b2_rag_cypher,gpt-4o,L5,L5_q011_venue_capacity_analysis,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q011_venue_capacity_analysis,rubric_coverage,ok,False,coverage=0/4=0.00 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q011_venue_capacity_analysis,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_cypher,gpt-4o,L5,L5_q012_incident_investigation,rubric_coverage,ok,False,coverage=0/4=0.00 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q012_incident_investigation,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q012_incident_investigation,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_cypher,gpt-4o,L5,L5_q013_end_of_day_evacuation,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q013_end_of_day_evacuation,rubric_coverage,ok,False,coverage=0/4=0.00 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q013_end_of_day_evacuation,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b2_rag_cypher,gpt-4o,L5,L5_q014_venue_design_feedback,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.4)
b2_rag_community,gpt-4o,L5,L5_q014_venue_design_feedback,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.4)
b2_rag_hybrid,gpt-4o,L5,L5_q014_venue_design_feedback,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.4)
b2_rag_cypher,gpt-4o,L5,L5_q015_vip_experience_report,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_community,gpt-4o,L5,L5_q015_vip_experience_report,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b2_rag_hybrid,gpt-4o,L5,L5_q015_vip_experience_report,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
